SeqNo;Date;Loc Time;TempVAT;TempCabine;Cond;Ip;In;I1+;I1-;I2+;I2-;I3+;I3-;I4+;I4-;I5+;I5-;I6+;I6-;I7+;I7-;I8+;I8-;Carga
898;05/05/2022;17:44:27.174;3,13E+07;2,26E+07;3,19E+08;2;3;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;14892
899;05/05/2022;17:44:28.172;3,14E+07;2,26E+07;3,19E+08;2;3;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;14892
900;05/05/2022;17:44:29.175;3,15E+07;2,26E+07;3,19E+08;2;3;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;14892
901;05/05/2022;17:44:30.158;3,16E+07;2,26E+07;3,19E+08;2;3;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;14892
902;05/05/2022;17:44:31.164;3,17E+07;2,26E+07;3,19E+08;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;14892
903;05/05/2022;17:44:32.171;3,18E+07;2,26E+07;3,19E+08;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;14892
904;05/05/2022;17:44:33.185;3,18E+07;2,26E+07;3,19E+08;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;14892
905;05/05/2022;17:44:34.184;3,19E+07;2,26E+07;3,19E+08;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;14892
906;05/05/2022;17:45:24.184;3,11E+07;2,26E+07;3,20E+08;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;14892
907;05/05/2022;17:45:25.186;3,12E+07;2,26E+07;3,20E+08;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;14896
908;05/05/2022;17:45:26.178;3,12E+07;2,26E+07;3,20E+08;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;14896
909;09/05/2022;10:21:53.515;2,40E+07;2,28E+07;   0.000000E+0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
910;09/05/2022;10:21:54.527;2,41E+07;2,28E+07;   0.000000E+0;37;54;5;7;6;7;6;9;0;0;6;10;8;12;0;0;6;9;0
911;09/05/2022;10:21:55.507;2,41E+07;2,28E+07;   0.000000E+0;37;54;5;7;6;7;6;9;0;0;6;10;8;12;0;0;6;9;0
912;09/05/2022;10:21:56.507;2,42E+07;2,28E+07;   0.000000E+0;36;47;5;7;5;7;6;7;0;0;6;9;8;9;0;0;6;8;0
913;09/05/2022;10:21:57.520;2,43E+07;2,28E+07;   0.000000E+0;33;45;4;6;5;6;5;7;0;0;6;9;7;9;0;0;6;8;0
914;09/05/2022;10:21:58.524;2,43E+07;2,28E+07;   0.000000E+0;33;45;4;6;5;6;5;7;0;0;6;9;7;9;0;0;6;8;0
915;09/05/2022;10:21:59.526;2,43E+07;2,28E+07;   0.000000E+0;32;41;5;6;5;6;5;6;0;0;5;8;6;8;0;0;6;7;0
916;09/05/2022;10:22:00.531;2,44E+07;2,28E+07;   0.000000E+0;32;41;5;6;5;6;5;6;0;0;5;8;6;8;0;0;6;7;0
917;09/05/2022;10:22:01.513;2,44E+07;2,28E+07;   0.000000E+0;31;42;4;6;4;6;5;6;0;0;6;9;6;8;0;0;6;7;0
918;09/05/2022;10:22:02.514;2,44E+07;2,28E+07;   0.000000E+0;30;41;4;6;5;6;5;6;0;0;5;8;6;8;0;0;5;7;0
919;09/05/2022;10:22:03.514;2,45E+07;2,28E+07;   0.000000E+0;30;41;4;6;5;6;5;6;0;0;5;8;6;8;0;0;5;7;0
920;09/05/2022;10:22:04.538;2,45E+07;2,28E+07;   0.000000E+0;30;40;4;6;4;5;4;6;0;0;6;8;6;8;0;0;6;7;0
921;09/05/2022;10:22:05.532;2,45E+07;2,28E+07;   0.000000E+0;29;40;4;6;4;6;5;6;0;0;5;8;6;7;0;0;5;7;0
922;09/05/2022;10:22:06.557;2,45E+07;2,28E+07;   0.000000E+0;29;40;4;6;4;6;5;6;0;0;5;8;6;7;0;0;5;7;0
923;09/05/2022;10:22:07.534;2,45E+07;2,28E+07;   0.000000E+0;29;39;4;6;4;5;4;5;0;0;5;8;6;8;0;0;6;7;0
924;09/05/2022;10:22:08.525;2,45E+07;2,27E+07;   0.000000E+0;29;39;4;6;4;5;4;5;0;0;5;8;6;8;0;0;6;7;0
925;09/05/2022;10:22:09.522;2,46E+07;2,27E+07;   0.000000E+0;28;38;4;6;4;5;4;5;0;0;5;8;6;7;0;0;5;7;0
926;09/05/2022;10:22:10.512;2,46E+07;2,27E+07;   0.000000E+0;29;39;4;6;4;5;4;6;0;0;5;8;6;7;0;0;6;7;0
927;09/05/2022;10:22:11.538;2,46E+07;2,28E+07;   0.000000E+0;29;39;4;6;4;5;4;6;0;0;5;8;6;7;0;0;6;7;0
928;09/05/2022;10:22:12.533;2,46E+07;2,28E+07;   0.000000E+0;27;37;4;6;4;5;4;5;0;0;5;7;5;7;0;0;5;7;0
929;09/05/2022;10:22:13.525;2,46E+07;2,27E+07;   0.000000E+0;29;36;4;5;4;5;4;5;0;0;5;7;6;7;0;0;6;7;0
930;09/05/2022;10:22:14.516;2,46E+07;2,27E+07;   0.000000E+0;29;36;4;5;4;5;4;5;0;0;5;7;6;7;0;0;6;7;0
931;09/05/2022;10:22:15.531;2,46E+07;2,27E+07;   0.000000E+0;28;36;4;5;4;4;4;5;0;0;5;8;5;7;0;0;6;7;0
932;09/05/2022;10:22:16.513;2,46E+07;2,27E+07;   0.000000E+0;28;36;4;5;4;4;4;5;0;0;5;8;5;7;0;0;6;7;0
933;09/05/2022;10:22:17.523;2,47E+07;2,27E+07;   0.000000E+0;28;36;3;5;3;5;4;5;0;0;6;8;6;6;0;0;6;7;0
934;09/05/2022;10:22:18.507;2,47E+07;2,27E+07;   0.000000E+0;27;37;3;5;4;4;4;5;0;0;6;9;5;7;0;0;5;7;0
935;09/05/2022;10:22:19.520;2,47E+07;2,27E+07;   0.000000E+0;27;37;3;5;4;4;4;5;0;0;6;9;5;7;0;0;5;7;0
936;09/05/2022;10:22:20.533;2,47E+07;2,27E+07;   0.000000E+0;27;36;3;5;3;5;4;5;0;0;6;8;6;6;0;0;5;7;0
937;09/05/2022;10:22:21.514;2,47E+07;2,27E+07;   0.000000E+0;26;37;3;5;3;4;4;5;0;0;6;9;5;7;0;0;5;7;0
938;09/05/2022;10:22:22.537;2,47E+07;2,27E+07;   0.000000E+0;26;37;3;5;3;4;4;5;0;0;6;9;5;7;0;0;5;7;0
939;09/05/2022;10:22:23.515;2,47E+07;2,27E+07;   0.000000E+0;27;35;3;5;3;5;4;5;0;0;6;8;6;6;0;0;5;6;0
940;09/05/2022;10:22:24.508;2,47E+07;2,27E+07;   0.000000E+0;26;36;3;4;3;4;4;5;0;0;6;9;5;7;0;0;5;7;0
941;09/05/2022;10:22:25.531;2,47E+07;2,27E+07;   0.000000E+0;26;36;3;4;3;4;4;5;0;0;6;9;5;7;0;0;5;7;0
942;09/05/2022;10:22:26.507;2,47E+07;2,27E+07;   0.000000E+0;27;34;3;4;3;5;4;5;0;0;6;8;6;6;0;0;5;6;0
943;09/05/2022;10:22:27.509;2,48E+07;2,27E+07;   0.000000E+0;27;34;3;4;3;5;4;5;0;0;6;8;6;6;0;0;5;6;0
944;09/05/2022;10:22:28.521;2,48E+07;2,27E+07;   0.000000E+0;26;35;3;4;3;4;4;5;0;0;6;9;5;7;0;0;5;6;0
945;09/05/2022;10:22:29.535;2,48E+07;2,28E+07;   0.000000E+0;26;36;3;4;3;5;3;5;0;0;6;9;6;7;0;0;5;6;0
946;09/05/2022;10:22:30.533;2,48E+07;2,28E+07;   0.000000E+0;26;36;3;4;3;5;3;5;0;0;6;9;6;7;0;0;5;6;0
947;09/05/2022;10:22:31.514;2,48E+07;2,28E+07;   0.000000E+0;26;35;3;4;3;4;4;4;0;0;6;9;5;7;0;0;5;7;0
948;09/05/2022;10:22:32.536;2,48E+07;2,28E+07;   0.000000E+0;27;35;3;4;3;4;4;5;0;0;6;9;6;7;0;0;5;6;0
949;09/05/2022;10:22:33.519;2,48E+07;2,28E+07;   0.000000E+0;27;35;3;4;3;4;4;5;0;0;6;9;6;7;0;0;5;6;0
950;09/05/2022;10:22:34.537;2,48E+07;2,28E+07;   0.000000E+0;26;36;3;4;3;4;4;5;0;0;6;9;5;7;0;0;5;7;0
951;09/05/2022;10:22:35.514;2,48E+07;2,27E+07;   0.000000E+0;26;36;3;4;3;4;4;5;0;0;6;9;5;7;0;0;5;7;0
952;09/05/2022;10:22:36.512;2,48E+07;2,27E+07;   0.000000E+0;28;33;3;4;3;4;4;5;0;0;6;8;6;6;0;0;6;6;0
953;09/05/2022;10:22:37.535;2,48E+07;2,27E+07;   0.000000E+0;27;35;3;4;3;4;4;5;0;0;6;8;6;7;0;0;5;7;0
954;09/05/2022;10:22:38.524;2,48E+07;2,27E+07;   0.000000E+0;27;35;3;4;3;4;4;5;0;0;6;8;6;7;0;0;5;7;0
955;09/05/2022;10:22:39.524;2,48E+07;2,27E+07;   0.000000E+0;27;35;3;5;3;5;4;5;0;0;6;8;6;6;0;0;5;6;0
956;09/05/2022;10:22:40.532;2,49E+07;2,27E+07;   0.000000E+0;27;33;3;4;3;4;4;5;0;0;6;8;6;6;0;0;5;6;0
957;09/05/2022;10:22:41.556;2,49E+07;2,27E+07;   0.000000E+0;27;33;3;4;3;4;4;5;0;0;6;8;6;6;0;0;5;6;0
958;09/05/2022;10:22:42.507;2,49E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;5;4;5;0;0;6;8;5;6;0;0;5;6;0
959;09/05/2022;10:22:43.512;2,49E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;5;4;5;0;0;6;8;5;6;0;0;5;6;0
960;09/05/2022;10:22:44.535;2,49E+07;2,27E+07;   0.000000E+0;27;34;3;4;4;5;4;5;0;0;6;8;5;6;0;0;5;6;0
961;09/05/2022;10:22:45.523;2,49E+07;2,27E+07;   0.000000E+0;27;33;3;4;4;5;4;5;0;0;6;7;5;6;0;0;5;6;0
962;09/05/2022;10:22:46.531;2,49E+07;2,27E+07;   0.000000E+0;27;33;3;4;4;5;4;5;0;0;6;7;5;6;0;0;5;6;0
963;09/05/2022;10:22:47.511;2,49E+07;2,27E+07;   0.000000E+0;26;36;3;5;3;5;5;6;0;0;5;7;5;7;0;0;5;6;0
964;09/05/2022;10:22:48.535;2,49E+07;2,27E+07;   0.000000E+0;27;34;4;5;4;5;4;5;0;0;5;7;5;6;0;0;5;6;1736
965;09/05/2022;10:22:49.527;2,49E+07;2,27E+07;   0.000000E+0;27;34;4;5;4;5;4;5;0;0;5;7;5;6;0;0;5;6;1736
966;09/05/2022;10:22:50.534;2,49E+07;2,27E+07;   0.000000E+0;28;34;4;5;4;5;4;5;0;0;5;7;6;6;0;0;5;6;1736
967;09/05/2022;10:22:51.511;2,49E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;1736
968;09/05/2022;10:22:52.506;2,49E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;1736
969;09/05/2022;10:22:53.523;2,49E+07;2,27E+07;   0.000000E+0;27;34;4;5;3;5;4;5;0;0;5;7;6;6;0;0;5;6;1736
970;09/05/2022;10:22:54.529;2,49E+07;2,27E+07;   0.000000E+0;27;34;4;5;3;5;4;5;0;0;5;7;6;6;0;0;5;6;1736
971;09/05/2022;10:22:55.531;2,49E+07;2,27E+07;   0.000000E+0;28;35;4;5;4;5;4;5;0;0;5;7;6;7;0;0;5;6;1736
972;09/05/2022;10:22:56.533;2,49E+07;2,27E+07;   0.000000E+0;26;35;3;5;3;5;4;5;0;0;5;7;6;7;0;0;5;6;1736
973;09/05/2022;10:22:57.515;2,49E+07;2,27E+07;   0.000000E+0;26;35;3;5;3;5;4;5;0;0;5;7;6;7;0;0;5;6;1736
974;09/05/2022;10:22:58.527;2,50E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;1736
975;09/05/2022;10:22:59.530;2,50E+07;2,27E+07;   0.000000E+0;26;35;3;5;3;5;4;5;0;0;5;7;6;7;0;0;5;6;1736
976;09/05/2022;10:23:00.507;2,50E+07;2,27E+07;   0.000000E+0;26;35;3;5;3;5;4;5;0;0;5;7;6;7;0;0;5;6;1736
977;09/05/2022;10:23:01.511;2,50E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;1736
978;09/05/2022;10:23:02.525;2,50E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;1736
979;09/05/2022;10:23:03.507;2,50E+07;2,27E+07;   0.000000E+0;26;34;3;5;3;5;4;5;0;0;5;7;6;6;0;0;5;6;1736
980;09/05/2022;10:23:04.537;2,50E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;1736
981;09/05/2022;10:23:05.548;2,50E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;1736
982;09/05/2022;10:23:06.526;2,50E+07;2,27E+07;   0.000000E+0;21;34;3;5;3;5;4;5;0;0;0;7;6;6;0;0;5;6;1736
983;09/05/2022;10:23:07.539;2,50E+07;2,27E+07;   0.000000E+0;21;34;3;5;3;5;4;5;0;0;0;7;6;6;0;0;5;6;1736
984;09/05/2022;10:23:08.520;2,50E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;1736
985;09/05/2022;10:23:09.517;2,50E+07;2,27E+07;   0.000000E+0;26;34;3;5;3;5;4;5;0;0;5;7;6;6;0;0;5;6;1736
986;09/05/2022;10:23:10.507;2,50E+07;2,27E+07;   0.000000E+0;26;34;3;5;3;5;4;5;0;0;5;7;6;6;0;0;5;6;1736
987;09/05/2022;10:23:11.533;2,50E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;1736
988;09/05/2022;10:23:12.508;2,50E+07;2,27E+07;   0.000000E+0;27;34;4;5;3;5;4;5;0;0;5;7;6;6;0;0;5;6;1736
989;09/05/2022;10:23:13.531;2,50E+07;2,27E+07;   0.000000E+0;27;34;4;5;3;5;4;5;0;0;5;7;6;6;0;0;5;6;1736
990;09/05/2022;10:23:14.536;2,50E+07;2,27E+07;   0.000000E+0;30;35;4;5;4;5;4;5;0;0;6;7;6;7;0;0;6;6;1736
991;09/05/2022;10:23:15.512;2,50E+07;2,27E+07;   0.000000E+0;30;35;4;5;4;5;4;5;0;0;6;7;6;7;0;0;6;6;1736
992;09/05/2022;10:23:16.513;2,50E+07;2,27E+07;   0.000000E+0;24;34;3;4;3;5;3;5;0;0;5;7;5;6;0;0;5;7;1736
993;09/05/2022;10:23:17.509;2,50E+07;2,27E+07;   0.000000E+0;27;34;3;4;4;4;4;5;0;0;6;8;5;6;0;0;5;7;1736
994;09/05/2022;10:23:18.515;2,51E+07;2,27E+07;   0.000000E+0;27;34;3;4;4;4;4;5;0;0;6;8;5;6;0;0;5;7;1736
995;09/05/2022;10:23:19.512;2,51E+07;2,27E+07;   0.000000E+0;26;35;3;5;3;5;4;5;0;0;6;8;5;6;0;0;5;6;1736
996;09/05/2022;10:23:20.511;2,51E+07;2,27E+07;   0.000000E+0;27;35;3;4;4;4;4;5;0;0;6;8;5;7;0;0;5;7;1736
997;09/05/2022;10:23:21.508;2,51E+07;2,27E+07;   0.000000E+0;27;35;3;4;4;4;4;5;0;0;6;8;5;7;0;0;5;7;1736
998;09/05/2022;10:23:22.512;2,51E+07;2,27E+07;   0.000000E+0;23;35;3;5;0;5;4;5;0;0;6;8;5;6;0;0;5;6;1736
999;09/05/2022;10:23:23.537;2,51E+07;2,27E+07;   0.000000E+0;23;35;3;5;0;5;4;5;0;0;6;8;5;6;0;0;5;6;1736
1000;09/05/2022;10:23:24.535;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;6;1736
1001;09/05/2022;10:23:25.534;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;6;1736
1002;09/05/2022;10:23:26.515;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;6;1736
1003;09/05/2022;10:23:27.516;2,51E+07;2,27E+07;   0.000000E+0;26;35;3;4;3;4;4;5;0;0;6;9;5;7;0;0;5;6;1736
1004;09/05/2022;10:23:28.535;2,51E+07;2,27E+07;   0.000000E+0;26;35;3;4;3;4;4;5;0;0;6;9;5;7;0;0;5;6;1736
1005;09/05/2022;10:23:29.511;2,51E+07;2,27E+07;   0.000000E+0;25;35;3;4;3;4;3;5;0;0;6;9;5;7;0;0;5;6;1736
1006;09/05/2022;10:23:30.512;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;4;0;0;6;9;5;7;0;0;5;6;1736
1007;09/05/2022;10:23:31.545;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;4;0;0;6;9;5;7;0;0;5;6;1736
1008;09/05/2022;10:23:32.515;2,51E+07;2,27E+07;   0.000000E+0;27;34;4;4;3;4;4;5;0;0;6;8;5;7;0;0;5;6;1736
1009;09/05/2022;10:23:33.528;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;6;1736
1010;09/05/2022;10:23:34.507;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;6;1736
1011;09/05/2022;10:23:35.545;2,51E+07;2,27E+07;   0.000000E+0;26;35;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;7;1736
1012;09/05/2022;10:23:36.537;2,51E+07;2,27E+07;   0.000000E+0;26;35;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;7;1736
1013;09/05/2022;10:23:37.524;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;4;0;0;6;8;5;7;0;0;5;7;1736
1014;09/05/2022;10:23:38.528;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;5;3;4;4;5;0;0;6;8;5;6;0;0;5;6;1736
1015;09/05/2022;10:23:39.515;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;5;3;4;4;5;0;0;6;8;5;6;0;0;5;6;1736
1016;09/05/2022;10:23:40.513;2,51E+07;2,27E+07;   0.000000E+0;26;35;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;7;1736
1017;09/05/2022;10:23:41.514;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;5;4;5;0;0;6;8;5;6;0;0;5;6;1736
1018;09/05/2022;10:23:42.531;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;5;4;5;0;0;6;8;5;6;0;0;5;6;1736
1019;09/05/2022;10:23:43.510;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;6;1736
1020;09/05/2022;10:23:44.525;2,51E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;4;4;5;0;0;6;8;5;7;0;0;5;6;1736
1021;09/05/2022;10:23:45.526;2,52E+07;2,27E+07;   0.000000E+0;25;32;3;4;3;4;3;4;0;0;6;7;5;7;0;0;5;6;1736
1022;09/05/2022;10:23:46.530;2,52E+07;2,27E+07;   0.000000E+0;26;33;3;4;4;4;4;5;0;0;5;7;5;7;0;0;5;6;1736
1023;09/05/2022;10:23:47.521;2,52E+07;2,27E+07;   0.000000E+0;26;33;3;4;4;4;4;5;0;0;5;7;5;7;0;0;5;6;1736
1024;09/05/2022;10:23:48.535;2,52E+07;2,27E+07;   0.000000E+0;26;34;3;5;4;5;4;5;0;0;5;7;5;6;0;0;5;6;3318
1025;09/05/2022;10:23:49.511;2,52E+07;2,27E+07;   0.000000E+0;26;34;3;5;4;5;4;5;0;0;5;7;5;6;0;0;5;6;3318
1026;09/05/2022;10:23:50.523;2,52E+07;2,27E+07;   0.000000E+0;26;34;3;5;4;5;4;5;0;0;5;6;5;7;0;0;5;6;3318
1027;09/05/2022;10:23:51.531;2,52E+07;2,27E+07;   0.000000E+0;28;34;4;5;4;5;5;5;0;0;5;7;5;6;0;0;5;6;3318
1028;09/05/2022;10:23:52.536;2,52E+07;2,27E+07;   0.000000E+0;28;34;4;5;4;5;5;5;0;0;5;7;5;6;0;0;5;6;3318
1029;09/05/2022;10:23:53.537;2,52E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1030;09/05/2022;10:23:54.515;2,52E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1031;09/05/2022;10:23:55.558;2,52E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1032;09/05/2022;10:23:56.514;2,52E+07;2,27E+07;   0.000000E+0;27;34;3;5;4;4;4;5;0;0;5;7;6;7;0;0;5;6;3318
1033;09/05/2022;10:23:57.515;2,52E+07;2,27E+07;   0.000000E+0;27;34;3;5;4;4;4;5;0;0;5;7;6;7;0;0;5;6;3318
1034;09/05/2022;10:23:58.506;2,52E+07;2,27E+07;   0.000000E+0;29;35;4;5;4;5;4;5;0;0;7;7;5;7;0;0;5;6;3318
1035;09/05/2022;10:23:59.511;2,52E+07;2,27E+07;   0.000000E+0;26;35;3;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1036;09/05/2022;10:24:00.531;2,52E+07;2,27E+07;   0.000000E+0;26;35;3;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1037;09/05/2022;10:24:01.531;2,52E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1038;09/05/2022;10:24:02.530;2,52E+07;2,27E+07;   0.000000E+0;26;35;3;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1039;09/05/2022;10:24:03.513;2,52E+07;2,27E+07;   0.000000E+0;26;35;3;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1040;09/05/2022;10:24:04.519;2,52E+07;2,27E+07;   0.000000E+0;27;34;4;5;4;5;4;5;0;0;5;7;5;6;0;0;5;6;3318
1041;09/05/2022;10:24:05.507;2,53E+07;2,27E+07;   0.000000E+0;27;34;4;5;4;5;4;5;0;0;5;7;5;6;0;0;5;6;3318
1042;09/05/2022;10:24:06.519;2,53E+07;2,27E+07;   0.000000E+0;26;33;3;5;4;5;4;5;0;0;5;6;5;6;0;0;5;6;3318
1043;09/05/2022;10:24:07.529;2,53E+07;2,27E+07;   0.000000E+0;23;33;4;5;4;5;4;5;0;0;6;6;0;6;0;0;5;6;3318
1044;09/05/2022;10:24:08.517;2,53E+07;2,27E+07;   0.000000E+0;23;33;4;5;4;5;4;5;0;0;6;6;0;6;0;0;5;6;3318
1045;09/05/2022;10:24:09.527;2,53E+07;2,27E+07;   0.000000E+0;27;34;4;5;4;5;4;5;0;0;5;6;5;7;0;0;5;6;3318
1046;09/05/2022;10:24:10.534;2,53E+07;2,27E+07;   0.000000E+0;27;34;4;5;4;5;4;5;0;0;5;6;5;7;0;0;5;6;3318
1047;09/05/2022;10:24:11.522;2,53E+07;2,27E+07;   0.000000E+0;27;34;4;5;4;5;4;5;0;0;5;7;5;6;0;0;5;6;3318
1048;09/05/2022;10:24:12.531;2,53E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1049;09/05/2022;10:24:13.532;2,53E+07;2,27E+07;   0.000000E+0;27;35;4;5;4;5;4;5;0;0;5;7;5;7;0;0;5;6;3318
1050;09/05/2022;10:24:14.520;2,53E+07;2,27E+07;   0.000000E+0;27;35;3;5;4;5;4;5;0;0;5;7;5;7;0;0;6;6;3318
1051;09/05/2022;10:24:15.526;2,53E+07;2,27E+07;   0.000000E+0;26;40;3;6;4;6;4;6;0;0;5;8;5;7;0;0;5;7;3318
1052;09/05/2022;10:24:16.506;2,53E+07;2,27E+07;   0.000000E+0;26;40;3;6;4;6;4;6;0;0;5;8;5;7;0;0;5;7;3318
1053;09/05/2022;10:24:17.511;2,53E+07;2,27E+07;   0.000000E+0;28;35;3;5;4;5;4;5;0;0;7;8;5;6;0;0;5;6;3318
1054;09/05/2022;10:24:18.540;2,53E+07;2,27E+07;   0.000000E+0;28;35;3;5;4;5;4;5;0;0;7;8;5;6;0;0;5;6;3318
1055;09/05/2022;10:24:19.522;2,53E+07;2,27E+07;   0.000000E+0;26;35;3;5;3;5;4;5;0;0;6;8;5;6;0;0;5;6;3318
1056;09/05/2022;10:24:20.525;2,53E+07;2,27E+07;   0.000000E+0;27;37;4;5;3;5;4;5;0;0;6;8;5;7;0;0;5;7;3318
1057;09/05/2022;10:24:21.539;2,53E+07;2,27E+07;   0.000000E+0;27;37;4;5;3;5;4;5;0;0;6;8;5;7;0;0;5;7;3318
1058;09/05/2022;10:24:22.510;2,53E+07;2,27E+07;   0.000000E+0;26;34;3;4;3;5;4;5;0;0;6;8;5;6;0;0;5;6;3318
1059;09/05/2022;10:24:23.511;2,53E+07;2,27E+07;   0.000000E+0;26;33;3;4;3;4;4;5;0;0;6;8;5;6;0;0;5;6;3318
1060;09/05/2022;10:24:24.507;2,53E+07;2,27E+07;   0.000000E+0;26;33;3;4;3;4;4;5;0;0;6;8;5;6;0;0;5;6;3318
1061;09/05/2022;10:24:25.520;2,53E+07;2,27E+07;   0.000000E+0;27;33;3;4;3;4;4;5;0;0;6;8;6;6;0;0;5;6;3318
1062;09/05/2022;10:24:26.536;2,53E+07;2,27E+07;   0.000000E+0;27;33;3;4;3;4;4;5;0;0;6;8;6;6;0;0;5;6;3318
1063;09/05/2022;10:24:27.531;2,53E+07;2,27E+07;   0.000000E+0;28;34;3;4;3;4;4;5;0;0;7;8;6;7;0;0;5;6;3318
1064;09/05/2022;10:24:28.526;2,53E+07;2,27E+07;   0.000000E+0;27;33;3;4;3;4;4;5;0;0;6;8;6;6;0;0;5;6;3318
1065;09/05/2022;10:24:29.507;2,53E+07;2,27E+07;   0.000000E+0;27;33;3;4;3;4;4;5;0;0;6;8;6;6;0;0;5;6;3318
1066;09/05/2022;10:24:30.538;2,53E+07;2,27E+07;   0.000000E+0;29;34;4;4;4;4;4;5;0;0;6;8;6;7;0;0;5;6;3318
1067;09/05/2022;10:24:31.513;2,53E+07;2,27E+07;   0.000000E+0;29;34;4;4;4;4;4;5;0;0;6;8;6;7;0;0;5;6;3318
1068;09/05/2022;10:24:32.531;2,53E+07;2,27E+07;   0.000000E+0;27;36;3;4;3;4;4;5;0;0;6;9;6;7;0;0;5;7;3318
1069;09/05/2022;10:24:33.511;2,53E+07;2,27E+07;   0.000000E+0;27;34;3;4;3;4;4;5;0;0;6;8;6;7;0;0;5;6;3318
1070;09/05/2022;10:24:34.521;2,53E+07;2,27E+07;   0.000000E+0;27;34;3;4;3;4;4;5;0;0;6;8;6;7;0;0;5;6;3318
1071;09/05/2022;10:24:35.513;2,53E+07;2,27E+07;   0.000000E+0;27;36;3;4;3;4;4;5;0;0;6;9;6;7;0;0;5;7;3318
1072;09/05/2022;10:24:36.519;2,53E+07;2,27E+07;   0.000000E+0;28;35;3;4;3;4;4;5;0;0;6;8;6;7;0;0;6;7;3318
